OrderID,CustomerID,CustomerName,Age,City,Email,Department,OrderDate,ProductCategory,PaymentMode,OrderStatus,UnitPrice,Quantity,DiscountPct,Revenue,Rating,IsReturningCustomer,is_price_outlier,OrderMonth,OrderYear,CityTier,AgeGroup
ORD509776,CUST109776,Divya Kapoor,41.0,Kolkata,divya.kapoor@yahoo.com,Not Applicable,2025-07-08,Books,Credit Card,Completed,725.42,4.0,0,2901.68,3.0,True,False,7,2025,Tier 1,36-45
ORD501019,CUST101019,Priya Mishra,50.0,Delhi,priya.mishra@yahoo.com,Not Applicable,2025-03-26,Home & Kitchen,COD,Returned,1051.87,3.0,0,3155.61,4.0,False,False,3,2025,Tier 1,46-55
ORD510791,CUST110791,Rahul Bose,39.0,Gurgaon,rahul.bose@yahoo.com,Not Applicable,2025-06-22,Home & Kitchen,Net Banking,Returned,1158.27,1.0,0,1158.27,5.0,False,False,6,2025,Tier 2,36-45
ORD519390,CUST119390,Aditya Ghosh,62.0,Pune,aditya.ghosh@gmail.com,Finance,2023-11-14,Apparel,Net Banking,Returned,1698.01,5.0,0,8490.05,3.0,True,False,11,2023,Tier 1,56+
ORD515990,CUST115990,Harsh Bose,32.0,Bangalore,harsh.bose@yahoo.com,Not Applicable,2024-12-22,Beauty,Credit Card,Completed,274.49,5.0,0,1372.45,,True,False,12,2024,Tier 1,26-35
ORD503635,CUST103635,Pallavi Iyer,60.0,Chennai,pallavi.iyer@yahoo.com,Not Applicable,2024-08-25,Toys,Net Banking,Completed,609.2,4.0,5,2314.96,3.0,False,False,8,2024,Tier 1,56+
ORD513857,CUST113857,Isha Pillai,54.0,Ahmedabad,isha.pillai@gmail.com,Not Applicable,2023-07-04,Electronics,COD,Cancelled,173.7,5.0,0,868.5,4.0,False,False,7,2023,Tier 2,46-55
ORD506641,CUST106641,Sourav Das,55.0,Bangalore,sourav.das@gmail.com,Not Applicable,2022-06-04,Home & Kitchen,Credit Card,Completed,3420.13,3.0,15,8721.33,4.0,True,False,6,2022,Tier 1,46-55
ORD519774,CUST119774,Anjali Gupta,23.0,Chennai,anjali.gupta@gmail.com,Not Applicable,2022-07-11,Home & Kitchen,COD,Returned,3597.23,3.0,20,8633.35,5.0,True,False,7,2022,Tier 1,18-25
ORD509720,CUST109720,Pooja Rao,41.0,Delhi,pooja.rao@gmail.com,Not Applicable,2024-10-10,Beauty,Credit Card,Pending,357.68,1.0,10,321.91,4.0,True,False,10,2024,Tier 1,36-45
ORD506303,CUST106303,Pallavi Joshi,41.0,Kolkata,pallavi.joshi@yahoo.com,Not Applicable,2023-12-09,Electronics,Debit Card,Completed,788.74,1.0,15,670.43,4.0,True,False,12,2023,Tier 1,36-45
ORD517295,CUST117295,Sourav Gupta,54.0,Bangalore,sourav.gupta@yahoo.com,Finance,2024-01-25,Furniture,Net Banking,Completed,5848.05,5.0,5,27778.24,4.0,False,True,1,2024,Tier 1,46-55
ORD511485,CUST111485,Simran Agarwal,60.0,Chennai,simran.agarwal@yahoo.com,Not Applicable,2023-08-22,Home & Kitchen,UPI,Cancelled,926.91,2.0,0,1853.82,4.0,False,False,8,2023,Tier 1,56+
ORD507144,CUST107144,Aarav Dutta,56.0,Mumbai,aarav.dutta@yahoo.com,Not Applicable,2023-05-28,Beauty,Credit Card,Cancelled,387.31,1.0,5,367.94,4.0,True,False,5,2023,Tier 1,56+
ORD513664,CUST113664,Ritika Bhatt,38.0,Bangalore,ritika.bhatt@gmail.com,Sales,2022-10-14,Apparel,UPI,In Progress,476.05,5.0,0,2380.25,1.0,True,False,10,2022,Tier 1,36-45
ORD501533,CUST101533,Shreya Roy,60.0,Ahmedabad,shreya.roy@gmail.com,Not Applicable,2023-05-20,Groceries,UPI,Completed,2323.11,3.0,0,6969.33,4.0,False,False,5,2023,Tier 2,56+
ORD502285,CUST102285,Aarav Desai,19.0,Kolkata,aarav.desai@gmail.com,Finance,2022-02-24,Groceries,Credit Card,Pending,296.26,4.0,5,1125.79,4.0,True,False,2,2022,Tier 1,18-25
ORD504500,CUST104500,Amit Saxena,34.0,Delhi,amit.saxena@yahoo.com,Sales,2023-12-22,Toys,UPI,Returned,5588.95,4.0,10,20120.22,4.0,False,True,12,2023,Tier 1,26-35
ORD518812,CUST118812,Pooja Kapoor,46.0,Delhi,pooja.kapoor@gmail.com,Not Applicable,2024-09-07,Home & Kitchen,UPI,Cancelled,2753.65,2.0,5,5231.93,,False,False,9,2024,Tier 1,46-55
ORD516371,CUST116371,Divya Nair,20.0,Mumbai,divya.nair@gmail.com,Not Applicable,2024-01-19,Home & Kitchen,COD,Cancelled,1639.26,2.0,15,2786.74,4.0,True,False,1,2024,Tier 1,18-25
ORD500220,CUST100220,Anjali Das,28.0,Gurgaon,anjali.das@yahoo.com,HR,2023-11-15,Home & Kitchen,Credit Card,Returned,2109.35,2.0,5,4007.76,,False,False,11,2023,Tier 2,26-35
ORD510055,CUST110055,Ananya Sharma,55.0,Bangalore,ananya.sharma@gmail.com,Not Applicable,2024-05-21,Electronics,Net Banking,Cancelled,1993.53,3.0,0,5980.59,4.0,True,False,5,2024,Tier 1,46-55
ORD513423,CUST113423,Deepak Gupta,49.0,Kolkata,deepak.gupta@yahoo.com,Engineering,2022-09-17,Home & Kitchen,COD,Cancelled,668.92,2.0,20,1070.27,5.0,False,False,9,2022,Tier 1,46-55
ORD509960,CUST109960,Ravi Reddy,40.0,Bangalore,,Not Applicable,2023-03-09,Home & Kitchen,Credit Card,Cancelled,3770.41,5.0,20,15081.64,4.0,False,False,3,2023,Tier 1,36-45
ORD511730,CUST111730,Arjun Patel,30.0,Mumbai,arjun.patel@gmail.com,Not Applicable,2022-07-14,Sports,Credit Card,Cancelled,702.37,5.0,0,3511.85,5.0,True,False,7,2022,Tier 1,26-35
ORD519411,CUST119411,Vikram Bose,27.0,Kolkata,vikram.bose@gmail.com,Not Applicable,2024-05-15,Beauty,COD,In Progress,457.77,3.0,10,1235.98,,False,False,5,2024,Tier 1,26-35
ORD510504,CUST110504,Ananya Joshi,23.0,Mumbai,ananya.joshi@yahoo.com,Not Applicable,2022-07-02,Furniture,Credit Card,In Progress,415.34,4.0,0,1661.36,4.0,False,False,7,2022,Tier 1,18-25
ORD511533,CUST111533,Neha Pillai,19.0,Bangalore,neha.pillai@yahoo.com,Not Applicable,2022-12-02,Toys,COD,Returned,1406.6,4.0,20,4501.12,,True,False,12,2022,Tier 1,18-25
ORD502966,CUST102966,Swati Singh,46.0,Mumbai,swati.singh@gmail.com,Not Applicable,2022-04-17,Furniture,Net Banking,Cancelled,1052.7,4.0,0,4210.8,5.0,False,False,4,2022,Tier 1,46-55
ORD516080,CUST116080,Vikram Dutta,36.0,Chennai,vikram.dutta@gmail.com,Not Applicable,2023-12-12,Home & Kitchen,Debit Card,Completed,1636.3,1.0,20,1309.04,5.0,False,False,12,2023,Tier 1,36-45
ORD508745,CUST108745,Aarav Chatterjee,39.0,Chennai,aarav.chatterjee@gmail.com,Marketing,2022-12-24,Electronics,Debit Card,Completed,4778.7,2.0,0,9557.4,4.0,False,False,12,2022,Tier 1,36-45
ORD516758,CUST116758,Amit Iyer,36.0,Delhi,amit.iyer@gmail.com,Sales,2024-04-25,Home & Kitchen,Debit Card,Cancelled,837.35,3.0,15,2135.24,4.0,False,False,4,2024,Tier 1,36-45
ORD519509,CUST119509,Rahul Das,36.0,Mumbai,rahul.das@gmail.com,Not Applicable,2024-12-26,Electronics,Net Banking,In Progress,875.68,1.0,20,700.54,3.0,False,False,12,2024,Tier 1,36-45
ORD506967,CUST106967,Varun Mishra,52.0,Bangalore,varun.mishra@yahoo.com,Not Applicable,2025-02-13,Electronics,COD,Pending,154.74,5.0,0,773.7,,True,False,2,2025,Tier 1,46-55
ORD517141,CUST117141,Manish Saxena,45.0,Kolkata,manish.saxena@gmail.com,Finance,2023-07-26,Toys,UPI,Cancelled,2254.49,5.0,0,11272.45,3.0,True,False,7,2023,Tier 1,36-45
ORD504655,CUST104655,Harsh Dutta,59.0,Noida,harsh.dutta@gmail.com,Not Applicable,2024-10-28,Apparel,Credit Card,Completed,8731.08,5.0,0,43655.4,5.0,True,True,10,2024,Tier 2,56+
ORD510175,CUST110175,Suresh Gupta,49.0,Bangalore,suresh.gupta@gmail.com,Finance,2023-07-13,Home & Kitchen,UPI,Cancelled,4786.4,4.0,0,19145.6,4.0,False,False,7,2023,Tier 1,46-55
ORD517407,CUST117407,Karan Das,18.0,Mumbai,karan.das@gmail.com,Finance,2024-01-06,Apparel,UPI,Cancelled,2491.59,4.0,20,7973.09,4.0,False,False,1,2024,Tier 1,18-25
ORD508112,CUST108112,Vikram Sharma,26.0,Bangalore,vikram.sharma@gmail.com,Not Applicable,2024-05-19,Electronics,Credit Card,In Progress,101.09,5.0,0,505.45,5.0,True,False,5,2024,Tier 1,26-35
ORD519578,CUST119578,Arjun Gupta,30.0,Chennai,,Sales,2025-05-29,Furniture,UPI,In Progress,1495.07,3.0,5,4260.95,5.0,True,False,5,2025,Tier 1,26-35
ORD509231,CUST109231,Arjun Roy,36.0,Mumbai,arjun.roy@gmail.com,Not Applicable,2022-02-20,Apparel,UPI,Completed,995.82,1.0,0,995.82,3.0,False,False,2,2022,Tier 1,36-45
ORD518215,CUST118215,Divya Menon,64.0,Mumbai,divya.menon@yahoo.com,Not Applicable,2025-03-22,Home & Kitchen,Credit Card,In Progress,2299.12,1.0,10,2069.21,3.0,True,False,3,2025,Tier 1,56+
ORD516493,CUST116493,  ARJUN MENON  ,26.0,Mumbai,arjun.menon@yahoo.com,Not Applicable,2023-06-29,Groceries,COD,Cancelled,751.88,5.0,15,3195.49,5.0,True,False,6,2023,Tier 1,26-35
ORD519311,CUST119311,Amit Singh,44.0,Pune,amit.singh@yahoo.com,Support,2024-04-18,Electronics,UPI,Completed,5777.25,1.0,0,5777.25,2.0,False,True,4,2024,Tier 1,36-45
ORD516038,CUST116038,Rajesh Rao,20.0,Delhi,rajesh.rao@yahoo.com,Marketing,2024-07-26,Home & Kitchen,UPI,Returned,2999.02,4.0,20,9596.86,4.0,True,False,7,2024,Tier 1,18-25
ORD508699,CUST108699,Rohan Menon,19.0,Kolkata,rohan.menon@gmail.com,Not Applicable,2022-12-04,Toys,Net Banking,Completed,548.8,3.0,0,1646.4,3.0,False,False,12,2022,Tier 1,18-25
ORD516622,CUST116622,Kavya Rao,51.0,Hyderabad,kavya.rao@yahoo.com,Engineering,2023-10-20,Electronics,Net Banking,Returned,108.6,3.0,0,325.8,4.0,True,False,10,2023,Tier 1,46-55
ORD513769,CUST113769,Neha Bhatt,58.0,Bangalore,neha.bhatt@gmail.com,Not Applicable,2022-05-28,Toys,Debit Card,Cancelled,1089.97,1.0,10,980.97,3.0,True,False,5,2022,Tier 1,56+
ORD511135,CUST111135,Gaurav Nair,59.0,Gurgaon,gaurav.nair@gmail.com,Engineering,2023-08-19,Home & Kitchen,Net Banking,Completed,1434.89,5.0,5,6815.73,,True,False,8,2023,Tier 2,56+
ORD519346,CUST119346,Amit Bhatt,45.0,Delhi,amit.bhatt@yahoo.com,Sales,2025-02-26,Sports,Debit Card,Cancelled,684.38,2.0,15,1163.45,3.0,True,False,2,2025,Tier 1,36-45
ORD506580,CUST106580,Isha Verma,37.0,Mumbai,isha.verma@gmail.com,Not Applicable,2023-05-01,Electronics,Credit Card,Completed,384.32,4.0,0,1537.28,4.0,False,False,5,2023,Tier 1,36-45
ORD510633,CUST110633,Kavya Bose,59.0,Bangalore,kavya.bose@gmail.com,Marketing,2024-12-27,Electronics,UPI,Completed,190.56,1.0,15,161.98,4.0,False,False,12,2024,Tier 1,56+
ORD503370,CUST103370,Nandini Gupta,43.0,Gurgaon,nandini.gupta@gmail.com,Support,2025-06-25,Home & Kitchen,Net Banking,Completed,3575.59,3.0,5,10190.43,3.0,True,False,6,2025,Tier 2,36-45
ORD507861,CUST107861,Simran Gupta,51.0,Chennai,simran.gupta@yahoo.com,Not Applicable,2024-06-10,Beauty,COD,Returned,478.69,5.0,10,2154.1,5.0,False,False,6,2024,Tier 1,46-55
ORD506135,CUST106135,Tanvi Patel,61.0,Kolkata,tanvi.patel@gmail.com,Not Applicable,2024-07-16,Apparel,Net Banking,Returned,3926.51,1.0,20,3141.21,4.0,True,False,7,2024,Tier 1,56+
ORD514870,CUST114870,Kavya Nair,44.0,Ahmedabad,kavya.nair@gmail.com,Finance,2022-03-26,Groceries,COD,Completed,286.0,1.0,0,286.0,5.0,True,False,3,2022,Tier 2,36-45
ORD519473,CUST119473,Harsh Bhatt,29.0,Bangalore,harsh.bhatt@gmail.com,Not Applicable,2024-02-13,Home & Kitchen,Net Banking,Completed,466.48,2.0,0,932.96,4.0,False,False,2,2024,Tier 1,26-35
ORD516309,CUST116309,Sneha Desai,31.0,Delhi,sneha.desai@gmail.com,Engineering,2023-03-12,Beauty,UPI,Returned,146.0,2.0,15,248.2,5.0,True,False,3,2023,Tier 1,26-35
ORD507990,CUST107990,Abhishek Bose,38.0,Chennai,abhishek.bose@yahoo.com,Not Applicable,2022-10-12,Groceries,Net Banking,Cancelled,584.18,4.0,0,2336.72,4.0,True,False,10,2022,Tier 1,36-45
ORD513853,CUST113853,Karan Gupta,59.0,Gurgaon,karan.gupta@yahoo.com,Engineering,2022-11-03,Sports,COD,Returned,930.41,2.0,15,1581.7,4.0,True,False,11,2022,Tier 2,56+
ORD519088,CUST119088,Ishita Chowdhury,46.0,Noida,ishita.chowdhury@gmail.com,Engineering,2024-01-13,Electronics,COD,Cancelled,628.94,2.0,10,1132.09,4.0,False,False,1,2024,Tier 2,46-55
ORD512358,CUST112358,Ishita Dutta,25.0,Bangalore,ishita.dutta@gmail.com,Not Applicable,2023-06-16,Groceries,Net Banking,Completed,1902.04,1.0,5,1806.94,,True,False,6,2023,Tier 1,18-25
ORD517749,CUST117749,Ritika Menon,58.0,Delhi,ritika.menon@yahoo.com,Engineering,2022-01-17,Books,UPI,Pending,2000.95,4.0,0,8003.8,5.0,True,False,1,2022,Tier 1,56+
ORD506405,CUST106405,Varun Kulkarni,60.0,Kolkata,varun.kulkarni@gmail.com,Not Applicable,2022-04-07,Beauty,COD,Returned,850.68,2.0,0,1701.36,4.0,True,False,4,2022,Tier 1,56+
ORD510358,CUST110358,Neha Agarwal,30.0,Chennai,neha.agarwal@gmail.com,Not Applicable,2022-05-05,Groceries,Credit Card,Pending,337.53,2.0,0,675.06,4.0,True,False,5,2022,Tier 1,26-35
ORD509657,CUST109657,Aarav Bhatt,40.0,Gurgaon,aarav.bhatt@gmail.com,Not Applicable,2024-11-08,Beauty,Credit Card,Completed,3947.04,3.0,15,10064.95,2.0,True,False,11,2024,Tier 2,36-45
ORD516222,CUST116222,Varun Ghosh,18.0,Mumbai,varun.ghosh@gmail.com,Engineering,2023-01-27,Furniture,Net Banking,Returned,903.97,5.0,0,4519.85,5.0,False,False,1,2023,Tier 1,18-25
ORD514087,CUST114087,Anjali Bose,27.0,Hyderabad,anjali.bose@gmail.com,Not Applicable,2022-05-07,Electronics,UPI,Returned,737.19,4.0,0,2948.76,4.0,False,False,5,2022,Tier 1,26-35
ORD516698,CUST116698,Harsh Dutta,30.0,Mumbai,harsh.dutta@yahoo.com,Not Applicable,2024-07-13,Apparel,UPI,Returned,4268.16,2.0,0,8536.32,5.0,True,False,7,2024,Tier 1,26-35
ORD513445,CUST113445,Ishita Singh,41.0,Kolkata,ishita.singh@yahoo.com,Not Applicable,2022-03-14,Home & Kitchen,Net Banking,Cancelled,3267.08,5.0,20,13068.32,,False,False,3,2022,Tier 1,36-45
ORD505935,CUST105935,Rajesh Mukherjee,49.0,Bangalore,rajesh.mukherjee@gmail.com,Not Applicable,2022-05-05,Apparel,Credit Card,Cancelled,1435.19,3.0,10,3875.01,5.0,False,False,5,2022,Tier 1,46-55
ORD514949,CUST114949,Ravi Roy,23.0,Delhi,ravi.roy@yahoo.com,Not Applicable,2022-08-24,Home & Kitchen,Debit Card,Cancelled,4541.45,3.0,0,13624.35,5.0,True,False,8,2022,Tier 1,18-25
ORD509581,CUST109581,Rajesh Rao,22.0,Pune,rajesh.rao@yahoo.com,Not Applicable,2023-09-26,Beauty,UPI,Cancelled,2054.08,5.0,15,8729.84,4.0,False,False,9,2023,Tier 1,18-25
ORD504640,CUST104640,Nikhil Das,44.0,Pune,nikhil.das@yahoo.com,Finance,2022-12-26,Home & Kitchen,UPI,Completed,5947.97,4.0,20,19033.5,5.0,True,True,12,2022,Tier 1,36-45
ORD515457,CUST115457,Isha Sharma,56.0,Noida,isha.sharma@yahoo.com,Engineering,2024-12-04,Beauty,Credit Card,Completed,1779.99,3.0,5,5072.97,5.0,True,False,12,2024,Tier 2,56+
ORD516209,CUST116209,Rahul Iyer,35.0,Delhi,rahul.iyer@gmail.com,Not Applicable,2022-03-09,Apparel,Debit Card,Cancelled,468.95,5.0,0,2344.75,5.0,True,False,3,2022,Tier 1,26-35
ORD514892,CUST114892,Sourav Ghosh,49.0,Gurgaon,sourav.ghosh@gmail.com,Finance,2023-11-17,Apparel,Net Banking,Cancelled,377.79,4.0,5,1435.6,4.0,True,False,11,2023,Tier 2,46-55
ORD508785,CUST108785,Aarav Nair,59.0,Bangalore,aarav.nair@yahoo.com,Not Applicable,2024-02-29,Home & Kitchen,UPI,Returned,35026.0,3.0,0,105078.0,4.0,True,True,2,2024,Tier 1,56+
ORD505374,CUST105374,Isha Iyer,53.0,Bangalore,isha.iyer@gmail.com,Not Applicable,2024-01-18,Beauty,COD,Completed,1814.75,2.0,0,3629.5,4.0,True,False,1,2024,Tier 1,46-55
ORD515528,CUST115528,Tanvi Reddy,41.0,Gurgaon,tanvi.reddy@gmail.com,Not Applicable,2024-02-21,Books,COD,In Progress,1042.21,4.0,15,3543.51,4.0,True,False,2,2024,Tier 2,36-45
ORD508449,CUST108449,Vikram Iyer,58.0,Mumbai,vikram.iyer@yahoo.com,Support,2025-04-25,Beauty,Debit Card,Pending,779.83,1.0,0,779.83,3.0,True,False,4,2025,Tier 1,56+
ORD511683,CUST111683,Aarav Banerjee,28.0,Chennai,aarav.banerjee@yahoo.com,Not Applicable,2023-05-02,Toys,Credit Card,Completed,5792.1,5.0,0,28960.5,5.0,False,True,5,2023,Tier 1,26-35
ORD516544,CUST116544,Ishita Pillai,40.0,Chennai,ishita.pillai@yahoo.com,Not Applicable,2024-03-28,Sports,Credit Card,Pending,257.5,4.0,0,1030.0,5.0,False,False,3,2024,Tier 1,36-45
ORD509229,CUST109229,Pallavi Iyer,19.0,Bangalore,pallavi.iyer@gmail.com,Not Applicable,2022-04-19,Home & Kitchen,Credit Card,Pending,2520.9,1.0,5,2394.86,4.0,False,False,4,2022,Tier 1,18-25
ORD503515,CUST103515,Ishita Reddy,18.0,Pune,ishita.reddy@gmail.com,Not Applicable,2024-05-09,Electronics,Debit Card,Cancelled,319.87,4.0,15,1087.56,4.0,False,False,5,2024,Tier 1,18-25
ORD500486,CUST100486,Rahul Rao,47.0,Bangalore,rahul.rao@gmail.com,Engineering,2024-05-12,Furniture,Debit Card,In Progress,583.7,1.0,0,583.7,4.0,False,False,5,2024,Tier 1,46-55
ORD515252,CUST115252,Ishita Agarwal,25.0,Delhi,ishita.agarwal@gmail.com,Sales,2022-01-26,Home & Kitchen,COD,Returned,2836.65,1.0,0,2836.65,,False,False,1,2022,Tier 1,18-25
ORD506940,CUST106940,Rohan Desai,27.0,Ahmedabad,rohan.desai@gmail.com,Not Applicable,2022-03-27,Furniture,UPI,In Progress,751.64,1.0,20,601.31,5.0,False,False,3,2022,Tier 2,26-35
ORD507125,CUST107125,Arjun Gupta,30.0,Mumbai,arjun.gupta@gmail.com,Marketing,2024-10-31,Home & Kitchen,UPI,Pending,1800.12,1.0,0,1800.12,4.0,True,False,10,2024,Tier 1,26-35
ORD515868,CUST115868,Pooja Kulkarni,24.0,Ahmedabad,pooja.kulkarni@gmail.com,Not Applicable,2022-10-11,Toys,COD,Pending,460.96,4.0,15,1567.26,5.0,False,False,10,2022,Tier 2,18-25
ORD509867,CUST109867,Vikram Rao,31.0,Noida,vikram.rao@yahoo.com,Not Applicable,2025-06-24,Apparel,Net Banking,Completed,384.09,3.0,20,921.82,3.0,False,False,6,2025,Tier 2,26-35
ORD502870,CUST102870,Sourav Banerjee,59.0,Hyderabad,sourav.banerjee@gmail.com,Not Applicable,2023-08-10,Furniture,UPI,Returned,815.5,5.0,5,3873.62,4.0,False,False,8,2023,Tier 1,56+
ORD509036,CUST109036,Arjun Mukherjee,34.0,Chennai,arjun.mukherjee@gmail.com,Not Applicable,2022-11-25,Beauty,Credit Card,In Progress,1170.25,5.0,0,5851.25,4.0,False,False,11,2022,Tier 1,26-35
ORD513068,CUST113068,Meera Gupta,41.0,Ahmedabad,meera.gupta@gmail.com,Not Applicable,2023-07-25,Books,COD,Completed,970.64,3.0,0,2911.92,5.0,False,False,7,2023,Tier 2,36-45
ORD518358,CUST118358,Ravi Kapoor,62.0,Mumbai,ravi.kapoor@gmail.com,HR,2024-08-26,Home & Kitchen,UPI,Returned,3139.53,4.0,5,11930.21,3.0,False,False,8,2024,Tier 1,56+
ORD507308,CUST107308,Sneha Agarwal,44.0,Chennai,sneha.agarwal@gmail.com,Not Applicable,2024-06-14,Toys,COD,Pending,191.85,5.0,15,815.36,5.0,True,False,6,2024,Tier 1,36-45
ORD511586,CUST111586,Ananya Saxena,51.0,Chennai,ananya.saxena@gmail.com,Marketing,2023-02-19,Home & Kitchen,Credit Card,In Progress,3174.08,3.0,15,8093.9,2.0,False,False,2,2023,Tier 1,46-55
ORD509756,CUST109756,Varun Trivedi,35.0,Hyderabad,varun.trivedi@gmail.com,Not Applicable,2025-04-10,Apparel,Debit Card,Completed,438.36,4.0,0,1753.44,4.0,False,False,4,2025,Tier 1,26-35
ORD512581,CUST112581,Vikram Das,45.0,Noida,vikram.das@gmail.com,Not Applicable,2023-03-15,Home & Kitchen,Net Banking,Cancelled,680.24,5.0,10,3061.08,,False,False,3,2023,Tier 2,36-45
ORD517283,CUST117283,Nikhil Agarwal,47.0,Hyderabad,nikhil.agarwal@yahoo.com,Not Applicable,2024-01-10,Beauty,Credit Card,Cancelled,2189.1,2.0,15,3721.47,,False,False,1,2024,Tier 1,46-55
ORD514530,CUST114530,Shreya Kulkarni,61.0,Pune,shreya.kulkarni@gmail.com,Not Applicable,2023-01-20,Sports,Net Banking,Cancelled,1877.09,5.0,20,7508.36,5.0,False,False,1,2023,Tier 1,56+
ORD503753,CUST103753,Rohan Sharma,42.0,Kolkata,rohan.sharma@yahoo.com,Not Applicable,2022-09-16,Home & Kitchen,COD,In Progress,2836.11,3.0,0,8508.33,5.0,True,False,9,2022,Tier 1,36-45
ORD513107,CUST113107,Harsh Joshi,33.0,Chennai,harsh.joshi@yahoo.com,Engineering,2025-01-17,Home & Kitchen,Net Banking,In Progress,3286.18,5.0,0,16430.9,3.0,False,False,1,2025,Tier 1,26-35
ORD504206,CUST104206,Gaurav Iyer,47.0,Pune,gaurav.iyer@gmail.com,Support,2024-02-21,Furniture,COD,Pending,518.56,5.0,10,2333.52,5.0,True,False,2,2024,Tier 1,46-55
ORD510983,CUST110983,Aditya Patel,55.0,Bangalore,aditya.patel@gmail.com,Not Applicable,2023-07-07,Electronics,Credit Card,In Progress,1301.67,5.0,0,6508.35,5.0,True,False,7,2023,Tier 1,46-55
ORD515921,CUST115921,Anjali Joshi,22.0,Bangalore,anjali.joshi@gmail.com,Not Applicable,2025-01-30,Groceries,UPI,Completed,3149.11,1.0,15,2676.74,,False,False,1,2025,Tier 1,18-25
ORD519482,CUST119482,Rajesh Mishra,28.0,Chennai,rajesh.mishra@gmail.com,Not Applicable,2023-01-02,Toys,Debit Card,Cancelled,156.02,3.0,5,444.66,3.0,True,False,1,2023,Tier 1,26-35
ORD518784,CUST118784,Manish Verma,49.0,Hyderabad,manish.verma@yahoo.com,Not Applicable,2024-01-09,Home & Kitchen,COD,Cancelled,3273.29,2.0,0,6546.58,4.0,False,False,1,2024,Tier 1,46-55
ORD500378,CUST100378,Harsh Reddy,39.0,Mumbai,harsh.reddy@yahoo.com,Not Applicable,2024-05-12,Groceries,Net Banking,Completed,275.71,3.0,15,703.06,3.0,True,False,5,2024,Tier 1,36-45
ORD517081,CUST117081,Riya Saxena,26.0,Bangalore,riya.saxena@gmail.com,Not Applicable,2025-04-18,Electronics,Net Banking,Cancelled,821.33,4.0,15,2792.52,,True,False,4,2025,Tier 1,26-35
ORD511435,CUST111435,Shreya Bose,41.0,Pune,shreya.bose@yahoo.com,Not Applicable,2024-01-13,Sports,Net Banking,Cancelled,5300.47,1.0,0,5300.47,3.0,False,True,1,2024,Tier 1,36-45
ORD513894,CUST113894,Pooja Agarwal,20.0,Chennai,pooja.agarwal@gmail.com,Not Applicable,2025-06-16,Home & Kitchen,Net Banking,Pending,387.72,1.0,15,329.56,4.0,False,False,6,2025,Tier 1,18-25
ORD504001,CUST104001,Priya Verma,53.0,Noida,priya.verma@gmail.com,Engineering,2023-09-19,Groceries,UPI,Pending,117.95,5.0,20,471.8,5.0,True,False,9,2023,Tier 2,46-55
ORD510764,CUST110764,Tanvi Kapoor,49.0,Hyderabad,tanvi.kapoor@gmail.com,Sales,2022-02-28,Groceries,Debit Card,Pending,226.43,1.0,15,192.47,4.0,True,False,2,2022,Tier 1,46-55
ORD511746,CUST111746,Payal Reddy,61.0,Noida,payal.reddy@gmail.com,Not Applicable,2022-06-10,Home & Kitchen,COD,Completed,176.29,1.0,15,149.85,5.0,True,False,6,2022,Tier 2,56+
ORD502113,CUST102113,  GAURAV IYER  ,37.0,Chennai,gaurav.iyer@yahoo.com,Not Applicable,2022-08-13,Beauty,UPI,Returned,2281.22,1.0,20,1824.98,3.0,True,False,8,2022,Tier 1,36-45
ORD502335,CUST102335,Divya Desai,32.0,Kolkata,divya.desai@yahoo.com,Not Applicable,2025-05-04,Electronics,Net Banking,Cancelled,1639.73,3.0,0,4919.19,4.0,False,False,5,2025,Tier 1,26-35
ORD501263,CUST101263,Meera Patel,64.0,Chennai,meera.patel@yahoo.com,Not Applicable,2022-06-02,Apparel,Debit Card,Returned,1096.42,1.0,0,1096.42,4.0,True,False,6,2022,Tier 1,56+
ORD519837,CUST119837,Isha Dutta,48.0,Delhi,isha.dutta@gmail.com,Not Applicable,2022-08-04,Apparel,Debit Card,Returned,2488.15,4.0,0,9952.6,5.0,False,False,8,2022,Tier 1,46-55
ORD513103,CUST113103,Kavya Gupta,29.0,Bangalore,kavya.gupta@gmail.com,Not Applicable,2024-11-16,Toys,Debit Card,Completed,521.86,4.0,0,2087.44,4.0,False,False,11,2024,Tier 1,26-35
ORD519475,CUST119475,Pallavi Mukherjee,47.0,Kolkata,pallavi.mukherjee@yahoo.com,Not Applicable,2023-11-04,Toys,Debit Card,Completed,1784.17,1.0,0,1784.17,5.0,False,False,11,2023,Tier 1,46-55
ORD500246,CUST100246,Aarav Menon,36.0,Chennai,aarav.menon@gmail.com,Not Applicable,2023-03-05,Home & Kitchen,Net Banking,Cancelled,4117.7,4.0,0,16470.8,4.0,False,False,3,2023,Tier 1,36-45
ORD519171,CUST119171,Tanvi Joshi,38.0,Bangalore,tanvi.joshi@yahoo.com,Not Applicable,2022-07-12,Sports,COD,Completed,478.01,5.0,5,2270.55,4.0,True,False,7,2022,Tier 1,36-45
ORD510220,CUST110220,Nikhil Desai,52.0,Ahmedabad,nikhil.desai@yahoo.com,Marketing,2023-08-25,Home & Kitchen,Net Banking,In Progress,6951.38,1.0,10,6256.24,5.0,False,True,8,2023,Tier 2,46-55
ORD505709,CUST105709,Suresh Banerjee,43.0,Pune,suresh.banerjee@yahoo.com,HR,2025-02-19,Beauty,COD,Cancelled,2184.2,5.0,10,9828.9,3.0,True,False,2,2025,Tier 1,36-45
